n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,repair_algorithm,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
64,32,127,0.01,0.2,3,1.2,3,random,posterior_aware_prange_repair,0,184842775,2026-08-07T04:08:59.745130+00:00,1,1000,10000,0.0040798187255859375,0.08281183242797852,0.15507268905639648,310.0689570903778,310.3163990974426,11,17,64,25,30,True,1000,972,0,0,25.535714285714285,26,0.0,,False,
64,32,127,0.01,0.2,3,1.2,3,random,posterior_aware_prange_repair,1,114268146,2026-08-07T04:14:10.066446+00:00,1,1000,10000,0.0040357112884521484,0.08135795593261719,0.14156699180603027,310.88494181632996,311.1175911426544,8,24,64,25,30,True,1000,981,0,0,25.473684210526315,27,0.0,,False,
64,32,127,0.01,0.2,3,1.2,3,linear_combination,induced_sd_repair,0,1540794556,2026-08-07T04:19:21.189225+00:00,1,1000,10000,0.003970146179199219,0.0822908878326416,0.1533069610595703,146.65975904464722,146.9050328731537,12,24,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,linear_combination,induced_sd_repair,1,449380309,2026-08-07T04:21:48.099362+00:00,1,1000,10000,0.004057168960571289,0.08275198936462402,0.15410900115966797,147.07473015785217,147.32101702690125,13,13,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,linear_combination,structured_sd_repair,0,2004880078,2026-08-07T04:24:15.425552+00:00,1,1000,10000,0.004045009613037109,0.08295607566833496,0.14092421531677246,146.86412477493286,147.09753823280334,18,14,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,linear_combination,structured_sd_repair,1,2096365562,2026-08-07T04:26:42.528195+00:00,1,1000,10000,0.004032135009765625,0.08122086524963379,0.1424248218536377,146.51245999336243,146.74560117721558,13,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,linear_combination,posterior_aware_prange_repair,0,1615094216,2026-08-07T04:29:09.279012+00:00,1,1000,10000,0.004071235656738281,0.08169412612915039,0.14120125770568848,146.16241693496704,146.39470791816711,9,17,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,linear_combination,posterior_aware_prange_repair,1,121448675,2026-08-07T04:31:35.678954+00:00,1,1000,10000,0.004023075103759766,0.08084607124328613,0.14321398735046387,146.06213998794556,146.29545283317566,6,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,local_search,induced_sd_repair,0,1210641449,2026-08-07T04:34:01.979639+00:00,1,1000,10000,0.004034996032714844,0.08150506019592285,0.14140892028808594,132.16913723945618,132.4015440940857,14,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,local_search,induced_sd_repair,1,1860807591,2026-08-07T04:36:14.386455+00:00,1,1000,10000,0.004028797149658203,0.08303594589233398,0.14147210121154785,132.60520482063293,132.83903789520264,8,18,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,local_search,structured_sd_repair,0,136718554,2026-08-07T04:38:27.230612+00:00,1,1000,10000,0.004032135009765625,0.08557605743408203,0.14118385314941406,132.41533303260803,132.6515610218048,14,17,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,local_search,structured_sd_repair,1,832809176,2026-08-07T04:40:39.887336+00:00,1,1000,10000,0.004058122634887695,0.08712601661682129,0.14178109169006348,132.70265102386475,132.9412088394165,18,18,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,local_search,posterior_aware_prange_repair,0,312888647,2026-08-07T04:42:52.833855+00:00,1,1000,10000,0.004091739654541016,0.08496379852294922,0.14392995834350586,132.92109274864197,133.15976905822754,13,26,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.2,3,local_search,posterior_aware_prange_repair,1,1336026134,2026-08-07T04:45:05.998936+00:00,1,1000,10000,0.004014730453491211,0.09463000297546387,0.14228296279907227,132.41905188560486,132.6654131412506,12,16,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,random,induced_sd_repair,0,1584891291,2026-08-07T04:47:18.669579+00:00,1,1000,10000,0.004057884216308594,0.0829157829284668,0.15337491035461426,187.56569290161133,187.8116102218628,9,23,64,25,32,True,1000,0,0,0,27.875,30,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,random,induced_sd_repair,1,1542560781,2026-08-07T04:50:26.486224+00:00,1,1000,10000,0.003980159759521484,0.08263516426086426,0.1425473690032959,186.77015590667725,187.00488090515137,10,21,64,25,32,True,1000,0,0,0,28.877,30,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,random,structured_sd_repair,0,1503709113,2026-08-07T04:53:33.496338+00:00,1,1000,10000,0.003961086273193359,0.0817410945892334,0.14277911186218262,50066.450853824615,50066.68486404419,12,18,64,25,32,True,1000,0,0,0,24.05,26,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,random,structured_sd_repair,1,1002527332,2026-08-07T18:48:00.187581+00:00,1,1000,10000,0.004097700119018555,0.10174393653869629,0.1470799446105957,4318.470027923584,4318.728730201721,13,17,64,25,32,True,1000,0,0,0,25.479,28,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,random,posterior_aware_prange_repair,0,486606690,2026-08-07T19:59:58.922092+00:00,1,1000,10000,0.004091739654541016,0.08304738998413086,0.14183616638183594,207.44671607017517,207.6813681125641,15,23,64,25,32,True,1000,0,0,0,23.219,25,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,random,posterior_aware_prange_repair,1,2053481302,2026-08-07T20:03:26.608552+00:00,1,1000,10000,0.004135847091674805,0.08353018760681152,0.1434769630432129,204.6592116355896,204.8961362838745,16,19,64,25,32,True,1000,0,0,0,25.727,27,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,linear_combination,induced_sd_repair,0,1064086786,2026-08-07T20:06:51.509832+00:00,1,1000,10000,0.004010915756225586,0.08194613456726074,0.14330482482910156,146.95335984230042,147.18838214874268,16,25,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,linear_combination,induced_sd_repair,1,1914109685,2026-08-07T20:09:18.703285+00:00,1,1000,10000,0.004033088684082031,0.08250808715820312,0.14156603813171387,146.99403285980225,147.22776889801025,14,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,linear_combination,structured_sd_repair,0,2069332010,2026-08-07T20:11:45.936484+00:00,1,1000,10000,0.004059791564941406,0.08312606811523438,0.14204096794128418,146.97266721725464,147.2073609828949,12,20,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,linear_combination,structured_sd_repair,1,368043492,2026-08-07T20:14:13.148938+00:00,1,1000,10000,0.003983020782470703,0.08069682121276855,0.14142489433288574,146.67949414253235,146.9110462665558,11,20,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,linear_combination,posterior_aware_prange_repair,0,1618852746,2026-08-07T20:16:40.065182+00:00,1,1000,10000,0.004023075103759766,0.08194208145141602,0.14230084419250488,146.51462197303772,146.7486960887909,13,27,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,linear_combination,posterior_aware_prange_repair,1,1461458304,2026-08-07T20:19:06.819073+00:00,1,1000,10000,0.00406193733215332,0.08271408081054688,0.14133000373840332,146.6657271385193,146.89944171905518,13,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,local_search,induced_sd_repair,0,1131329952,2026-08-07T20:21:33.723708+00:00,1,1000,10000,0.004024982452392578,0.0865621566772461,0.1423180103302002,132.63631796836853,132.87458992004395,5,19,64,25,32,True,1000,999,0,0,31.0,31,0.0,,False,
64,32,127,0.01,0.2,3,1.3,3,local_search,induced_sd_repair,1,1451420318,2026-08-07T20:23:46.603418+00:00,1,1000,10000,0.004038095474243164,0.08688163757324219,0.14427900314331055,131.96359395980835,132.20419192314148,9,15,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,local_search,structured_sd_repair,0,1060987330,2026-08-07T20:25:58.812873+00:00,1,1000,10000,0.0040740966796875,0.09540200233459473,0.14248394966125488,132.12479400634766,132.37233424186707,14,19,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,local_search,structured_sd_repair,1,716850177,2026-08-07T20:28:11.190384+00:00,1,1000,10000,0.004029035568237305,0.08207988739013672,0.14450716972351074,132.48496317863464,132.7211720943451,13,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,local_search,posterior_aware_prange_repair,0,1242283199,2026-08-07T20:30:23.916702+00:00,1,1000,10000,0.004023075103759766,0.08299684524536133,0.1429147720336914,131.27487897872925,131.51029706001282,13,15,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,3,1.3,3,local_search,posterior_aware_prange_repair,1,1947404449,2026-08-07T20:32:35.432255+00:00,1,1000,10000,0.004077911376953125,0.08154892921447754,0.1411268711090088,132.19353699684143,132.42602515220642,18,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,random,induced_sd_repair,0,43931978,2026-08-07T20:34:47.863581+00:00,1,1000,10000,0.0039479732513427734,0.08262300491333008,0.14517498016357422,309.3408808708191,309.5791049003601,45,19,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,random,induced_sd_repair,1,1245919160,2026-08-07T20:39:57.447898+00:00,1,1000,10000,0.003927946090698242,0.08069205284118652,0.14470505714416504,308.9277901649475,309.1632590293884,43,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,random,structured_sd_repair,0,1422189444,2026-08-07T20:45:06.616304+00:00,1,1000,10000,0.003935098648071289,0.08069586753845215,0.1445608139038086,308.89958906173706,309.1349518299103,39,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,random,structured_sd_repair,1,1838698916,2026-08-07T20:50:15.756237+00:00,1,1000,10000,0.003926992416381836,0.08152604103088379,0.14549589157104492,308.47289776802063,308.71012711524963,51,11,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,random,posterior_aware_prange_repair,0,694429451,2026-08-07T20:55:24.471520+00:00,1,1000,10000,0.0039670467376708984,0.08224296569824219,0.14460301399230957,309.28141808509827,309.51835322380066,42,17,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,random,posterior_aware_prange_repair,1,1346374972,2026-08-07T21:00:33.994945+00:00,1,1000,10000,0.00393986701965332,0.08194994926452637,0.1451880931854248,309.53124499320984,309.7683689594269,36,21,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,linear_combination,induced_sd_repair,0,1569363725,2026-08-07T21:05:43.768446+00:00,1,1000,10000,0.003905057907104492,0.09473991394042969,0.14495182037353516,146.62476086616516,146.87470412254333,39,22,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,linear_combination,induced_sd_repair,1,1391873154,2026-08-07T21:08:10.648401+00:00,1,1000,10000,0.003973245620727539,0.08521008491516113,0.14732599258422852,146.96326875686646,147.20632982254028,49,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,linear_combination,structured_sd_repair,0,1659090885,2026-08-07T21:10:37.859913+00:00,1,1000,10000,0.0039010047912597656,0.08575916290283203,0.15756797790527344,146.63836908340454,146.89186716079712,47,13,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,linear_combination,structured_sd_repair,1,461968608,2026-08-07T21:13:04.756957+00:00,1,1000,10000,0.003950834274291992,0.0817880630493164,0.1468660831451416,146.20848178863525,146.44737315177917,44,16,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,linear_combination,posterior_aware_prange_repair,0,1704777475,2026-08-07T21:15:31.209478+00:00,1,1000,10000,0.0039653778076171875,0.0823209285736084,0.14443278312683105,146.41505980491638,146.65195512771606,36,22,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,linear_combination,posterior_aware_prange_repair,1,245852666,2026-08-07T21:17:57.866547+00:00,1,1000,10000,0.003907918930053711,0.0822000503540039,0.14646196365356445,146.47521996498108,146.7140679359436,40,19,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,local_search,induced_sd_repair,0,1127093418,2026-08-07T21:20:24.585780+00:00,1,1000,10000,0.00392603874206543,0.0813899040222168,0.14472699165344238,132.23980069160461,132.4761142730713,50,14,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,local_search,induced_sd_repair,1,1978591860,2026-08-07T21:22:37.067376+00:00,1,1000,10000,0.003963947296142578,0.08178901672363281,0.1449439525604248,132.46519804000854,132.70200991630554,40,19,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,local_search,structured_sd_repair,0,2141505674,2026-08-07T21:24:49.774522+00:00,1,1000,10000,0.003927946090698242,0.08072328567504883,0.14316797256469727,131.69246983528137,131.92643785476685,42,16,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,local_search,structured_sd_repair,1,2087681634,2026-08-07T21:27:01.706013+00:00,1,1000,10000,0.003919839859008789,0.08127903938293457,0.14326715469360352,132.22026681900024,132.4550039768219,41,21,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,local_search,posterior_aware_prange_repair,0,83836491,2026-08-07T21:29:14.166277+00:00,1,1000,10000,0.003900766372680664,0.08106184005737305,0.14384007453918457,133.00634169578552,133.24122595787048,40,17,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.1,3,local_search,posterior_aware_prange_repair,1,1926673999,2026-08-07T21:31:27.412618+00:00,1,1000,10000,0.003948688507080078,0.0906982421875,0.14962196350097656,6554.2962329387665,6554.547067165375,47,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,random,induced_sd_repair,0,283840808,2026-08-07T23:20:41.965542+00:00,1,1000,10000,0.004770755767822266,0.10555315017700195,0.18887782096862793,19116.579751968384,19116.886714220047,35,18,64,25,30,True,1000,967,0,0,10.878787878787879,12,0.0,,False,
64,32,127,0.05,0.05,1,1.2,3,random,induced_sd_repair,1,1247421989,2026-08-08T04:39:18.859976+00:00,1,1000,10000,0.006311178207397461,0.14922714233398438,0.24974513053894043,21158.577763080597,21158.993901968002,36,20,64,25,30,True,1000,976,0,0,12.333333333333334,15,0.0,,False,
64,32,127,0.05,0.05,1,1.2,3,random,structured_sd_repair,0,566041507,2026-08-08T10:31:57.860891+00:00,1,1000,10000,0.00597691535949707,0.14256000518798828,0.25218796730041504,11069.002504110336,11069.414494037628,44,20,64,25,30,True,1000,959,0,0,12.24390243902439,14,0.0,,False,
64,32,127,0.05,0.05,1,1.2,3,random,structured_sd_repair,1,2126621402,2026-08-08T13:36:27.283455+00:00,1,1000,10000,0.006821155548095703,0.14270997047424316,0.2541651725769043,7052.153398036957,7052.567831993103,39,23,64,25,30,True,1000,971,0,0,13.03448275862069,15,0.0,,False,
64,32,127,0.05,0.05,1,1.2,3,random,posterior_aware_prange_repair,0,1212000433,2026-08-08T15:33:59.857695+00:00,1,1000,10000,0.005224943161010742,0.11951017379760742,0.19210004806518555,7129.092624902725,7129.417734861374,44,18,64,25,30,True,1000,967,0,0,7.636363636363637,9,0.0,,False,
64,32,127,0.05,0.05,1,1.2,3,random,posterior_aware_prange_repair,1,1510619359,2026-08-08T17:32:49.280450+00:00,1,1000,10000,0.0038971900939941406,0.08711814880371094,0.14501714706420898,320.10531187057495,320.3477499485016,41,19,64,25,30,True,1000,954,0,0,4.978260869565218,7,0.0,,False,
64,32,127,0.05,0.05,1,1.2,3,linear_combination,induced_sd_repair,0,686706065,2026-08-08T17:38:09.633977+00:00,1,1000,10000,0.003961086273193359,0.10195207595825195,0.14958786964416504,148.02715802192688,148.2887396812439,41,7,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,linear_combination,induced_sd_repair,1,733557856,2026-08-08T17:40:37.928891+00:00,1,1000,10000,0.004099845886230469,0.0834510326385498,0.14716386795043945,147.58353877067566,147.8242838382721,34,17,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,linear_combination,structured_sd_repair,0,2124462242,2026-08-08T17:43:05.759192+00:00,1,1000,10000,0.004911184310913086,0.0875999927520752,0.15357375144958496,147.31408286094666,147.56640887260437,45,13,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,linear_combination,structured_sd_repair,1,1951635347,2026-08-08T17:45:33.331435+00:00,1,1000,10000,0.003957033157348633,0.08379888534545898,0.14927101135253906,148.0396547317505,148.28298497200012,40,21,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,linear_combination,posterior_aware_prange_repair,0,1293186832,2026-08-08T17:48:01.619654+00:00,1,1000,10000,0.00401616096496582,0.08311796188354492,0.14812803268432617,146.93923616409302,147.18070483207703,32,16,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,linear_combination,posterior_aware_prange_repair,1,262594323,2026-08-08T17:50:28.805583+00:00,1,1000,10000,0.004123210906982422,0.0832359790802002,0.15010476112365723,156.17949223518372,156.4233729839325,43,17,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,local_search,induced_sd_repair,0,763397342,2026-08-08T17:53:05.234578+00:00,1,1000,10000,0.004601716995239258,0.09613990783691406,0.1703639030456543,145.44213795661926,145.720694065094,39,21,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,local_search,induced_sd_repair,1,2011785688,2026-08-08T17:55:30.960635+00:00,1,1000,10000,0.0044460296630859375,0.09115314483642578,0.1631171703338623,143.52789402008057,143.79328989982605,41,18,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,local_search,structured_sd_repair,0,1455908305,2026-08-08T17:57:54.759361+00:00,1,1000,10000,0.004264354705810547,0.0948491096496582,0.1633930206298828,143.612398147583,143.88231706619263,38,26,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,local_search,structured_sd_repair,1,1749244813,2026-08-08T18:00:18.647144+00:00,1,1000,10000,0.004240274429321289,0.09286212921142578,0.16091394424438477,143.33311986923218,143.59768390655518,41,10,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,local_search,posterior_aware_prange_repair,0,344290111,2026-08-08T18:02:42.250298+00:00,1,1000,10000,0.004211902618408203,0.09289789199829102,0.16599297523498535,142.98249506950378,143.25218391418457,35,26,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.2,3,local_search,posterior_aware_prange_repair,1,1979855021,2026-08-08T18:05:05.507948+00:00,1,1000,10000,0.004091024398803711,0.08747720718383789,0.15657663345336914,142.69223499298096,142.9468870162964,36,18,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,1,1.3,3,random,induced_sd_repair,0,779399531,2026-08-08T18:07:28.460480+00:00,1,1000,10000,0.004205942153930664,0.08874106407165527,0.15658092498779297,1041.0090250968933,1041.2654249668121,42,19,64,25,32,True,1000,0,0,0,9.886,12,0.0,,False,
64,32,127,0.05,0.05,1,1.3,3,random,induced_sd_repair,1,493793085,2026-08-08T18:24:49.746894+00:00,1,1000,10000,0.006139993667602539,0.08485579490661621,0.15901994705200195,203.6237871646881,203.88329482078552,36,17,64,25,32,True,1000,0,0,0,13.412,15,0.0,,False,
64,32,127,0.05,0.05,1,1.3,3,random,structured_sd_repair,0,1361809087,2026-08-08T18:28:13.635912+00:00,1,1000,10000,0.004199981689453125,0.0885162353515625,0.16278600692749023,9.941648960113525,10.204230070114136,39,18,64,25,32,True,1000,0,0,0,8.73,11,0.0,,False,
64,32,127,0.05,0.05,1,1.3,3,random,structured_sd_repair,1,204741862,2026-08-08T18:28:23.845722+00:00,1,1000,10000,0.004613161087036133,0.09641194343566895,0.18989205360412598,10.166424036026001,10.464998960494995,46,11,64,25,32,True,1000,0,0,0,6.768,9,0.0,,False,
64,32,127,0.05,0.05,1,1.3,3,random,posterior_aware_prange_repair,0,735291644,2026-08-08T18:28:34.316997+00:00,1,1000,10000,0.005228996276855469,0.10855817794799805,0.1886751651763916,239.2084619998932,239.51910018920898,42,19,64,25,32,True,1000,0,0,0,10.846,13,0.0,,False,
